"celltype","gene","contrast","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","method"
"Macrophage","RP11-356C4.5","disease_vs_control",0.00666539074931043,-5.12485680171989,0.028,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","ATG7","disease_vs_control",0.00671562505334124,5.33197386442655,0.827,0,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","TIGD7","disease_vs_control",0.00672281273125099,-4.39416109174235,0.017,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","RP11-166B2.1","disease_vs_control",0.00683272749764571,-4.43349638192859,0.04,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","SYTL3","disease_vs_control",0.00696817582711788,-3.41625078219954,0.148,0.5,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","ENG","disease_vs_control",0.00697752787521943,-2.47840509527064,0.211,0.5,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","PHF2","disease_vs_control",0.00700209119940827,-3.36502041932633,0.069,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","NDUFA12","disease_vs_control",0.0070068524167513,-5.10490602161104,0.03,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","JPH2","disease_vs_control",0.00716571341028605,-5.10722471270265,0.008,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","JUP","disease_vs_control",0.00728547016164698,-3.24236705117541,0.038,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","MIB2","disease_vs_control",0.00732839633865878,-5.04500569401394,0.026,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","RP11-78L16.1","disease_vs_control",0.00746350269713763,-6.82169705132176,0.001,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","CAMK4","disease_vs_control",0.00757686959658899,-4.09645862911451,0.014,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","LRRC37B","disease_vs_control",0.00764451715470344,-3.30237393331425,0.169,0.5,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","SPATA9","disease_vs_control",0.00772485309033189,-4.83030154163898,0.013,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","ST3GAL1","disease_vs_control",0.00774507599251162,-2.0121416646259,0.469,0.75,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","SNRPC","disease_vs_control",0.00779292744587453,-4.55923363985298,0.024,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","CYP20A1","disease_vs_control",0.00781172883177026,-2.10167489670166,0.267,0.5,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","ZNF329","disease_vs_control",0.00797253867711765,-4.77497597655891,0.038,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","CRISPLD2","disease_vs_control",0.00800004683887998,-5.48318825305634,0.007,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","PREX2","disease_vs_control",0.00810251324964686,-6.64479659807441,0.009,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","RXRB","disease_vs_control",0.0081297781848227,-4.88109638325532,0.032,0.25,1,"Seurat_LR_cell_level_exploratory"
