"celltype","gene","contrast","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","method"
"Pericyte","BNIP3L","disease_vs_control",0.000183368582324129,-1.89918109781742,0.152,0.333,1,"Seurat_LR_cell_level_exploratory"
"Pericyte","DCAF7","disease_vs_control",0.000194138205568104,3.55001807069752,0.333,0.032,1,"Seurat_LR_cell_level_exploratory"
"Pericyte","VPRBP","disease_vs_control",0.000194747321711226,-5.48816106175539,0,0.206,1,"Seurat_LR_cell_level_exploratory"
"Pericyte","ERCC8","disease_vs_control",0.000196020874004846,1.96421157040967,0.424,0.079,1,"Seurat_LR_cell_level_exploratory"
"Pericyte","ZNF667","disease_vs_control",0.000197361901963397,3.71833957904983,0.121,0.016,1,"Seurat_LR_cell_level_exploratory"
"Pericyte","NCEH1","disease_vs_control",0.000201342288491791,3.03362290330413,0.182,0.016,1,"Seurat_LR_cell_level_exploratory"
"Pericyte","IGBP1","disease_vs_control",0.000204870201303063,5.88633938505584,0.121,0,1,"Seurat_LR_cell_level_exploratory"
"Pericyte","S100A4","disease_vs_control",0.000205753243554215,2.39861270885004,0.212,0.016,1,"Seurat_LR_cell_level_exploratory"
"Pericyte","STAG1","disease_vs_control",0.000206514451430831,-0.827869678541052,0.667,0.81,1,"Seurat_LR_cell_level_exploratory"
"Pericyte","B4GALT1","disease_vs_control",0.000207216113703949,-2.33280317708789,0.091,0.365,1,"Seurat_LR_cell_level_exploratory"
"Pericyte","ITGA10","disease_vs_control",0.000207752238446167,4.68602215411993,0.242,0.016,1,"Seurat_LR_cell_level_exploratory"
"Pericyte","CDK8","disease_vs_control",0.000209773905708914,-2.37818709490034,0.091,0.365,1,"Seurat_LR_cell_level_exploratory"
"Pericyte","UBA2","disease_vs_control",0.000212706583238653,-1.37453892380972,0.394,0.841,1,"Seurat_LR_cell_level_exploratory"
"Pericyte","C1orf21","disease_vs_control",0.000216736948930862,-2.26404491746674,0.121,0.413,1,"Seurat_LR_cell_level_exploratory"
"Pericyte","DDX5","disease_vs_control",0.000216749060638735,1.07831470359921,0.818,0.381,1,"Seurat_LR_cell_level_exploratory"
"Pericyte","UFSP2","disease_vs_control",0.0002231148383638,-5.25266309518696,0,0.222,1,"Seurat_LR_cell_level_exploratory"
"Pericyte","ZNF710","disease_vs_control",0.000229893198666415,6.07925221967593,0.182,0,1,"Seurat_LR_cell_level_exploratory"
"Pericyte","MARCH2","disease_vs_control",0.000230546294337126,6.89924797030084,0.273,0,1,"Seurat_LR_cell_level_exploratory"
"Pericyte","DOCK10","disease_vs_control",0.000237465122009978,1.72884867891914,0.788,0.27,1,"Seurat_LR_cell_level_exploratory"
"Pericyte","SNX9","disease_vs_control",0.000244804340280468,-1.82710019186677,0.364,0.667,1,"Seurat_LR_cell_level_exploratory"
"Pericyte","ACTG1","disease_vs_control",0.000246532720612031,1.91811745651655,0.364,0.063,1,"Seurat_LR_cell_level_exploratory"
"Pericyte","TECTA","disease_vs_control",0.000246836173721723,-4.8289310873437,0,0.143,1,"Seurat_LR_cell_level_exploratory"
"Pericyte","LTBP4","disease_vs_control",0.000247169783044527,2.07022501554302,0.333,0.063,1,"Seurat_LR_cell_level_exploratory"
"Pericyte","PBX1","disease_vs_control",0.000252661112529859,-1.24747040806913,0.455,0.619,1,"Seurat_LR_cell_level_exploratory"
