"celltype","gene","contrast","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","method"
"Lymphocyte","PLPP1","disease_vs_control",0.0253855125723171,3.72928310347009,0.129,0,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","LINC00310","disease_vs_control",0.0254274885678706,-4.07976272300686,0.004,0.1,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","SLC25A43","disease_vs_control",0.025454145901774,-1.0762478691275,0.06,0.2,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","RP11-196G18.24","disease_vs_control",0.0255945738410203,-8.96723584258893,0,0.1,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","HSPE1-MOB4","disease_vs_control",0.0255945738410203,-8.41758061242326,0,0.1,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","TATDN2","disease_vs_control",0.0255945738410203,-8.41758061242326,0,0.1,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","SELK","disease_vs_control",0.0255945738410203,-8.41758061242326,0,0.1,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","FSTL4","disease_vs_control",0.0255945738410203,-8.41758061242326,0,0.1,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","RP11-395D3.1","disease_vs_control",0.0255945738410203,-8.41758061242326,0,0.1,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","APOA1-AS","disease_vs_control",0.0255945738410203,-8.41758061242326,0,0.1,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","ADNP-AS1","disease_vs_control",0.0255945738410203,-8.41758061242326,0,0.1,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","SLC35F4","disease_vs_control",0.0256097711110646,-6.12520067214966,0.004,0.1,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","LRP5L","disease_vs_control",0.0256147016041812,-2.76195491389335,0.048,0.2,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","BCR","disease_vs_control",0.0256607925241178,-1.64375614381422,0.169,0.6,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","CS","disease_vs_control",0.0256752946714301,-2.26181938984735,0.044,0.3,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","RP11-83A24.2","disease_vs_control",0.0258583720344835,-2.08149086127725,0.081,0.3,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","ZNF680","disease_vs_control",0.0259581849033188,-2.73473633459582,0.048,0.3,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","LRPPRC","disease_vs_control",0.02597180383632,-1.61047927786101,0.113,0.4,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","LTBP1","disease_vs_control",0.0261574224691602,4.2203761359977,0.149,0,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","TM9SF4","disease_vs_control",0.0262031149838516,-2.06766900131079,0.101,0.4,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","ZFYVE9","disease_vs_control",0.0263820058611867,-2.88891741257494,0.04,0.3,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","NUDCD3","disease_vs_control",0.0264797164862724,-1.66601710095708,0.165,0.4,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","SMARCA5","disease_vs_control",0.0265874825814096,-2.53684668854745,0.077,0.4,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","MKNK1","disease_vs_control",0.0266179935296228,3.80766079756755,0.137,0,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","CBL","disease_vs_control",0.0267228096366434,-1.28165471652765,0.198,0.5,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","ENAH","disease_vs_control",0.0268184957503248,3.00982821880652,0.085,0,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","CELSR1","disease_vs_control",0.0268452833920283,-5.39855594447448,0.008,0.1,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","VPS33B","disease_vs_control",0.0268647752063384,-3.9549577697066,0.02,0.2,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","NUP160","disease_vs_control",0.0269597701699612,4.5974114039377,0.206,0,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","RP11-608O21.1","disease_vs_control",0.0271077301207689,-5.98786036952432,0.004,0.1,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","CLIP1","disease_vs_control",0.0271732832987273,2.76608587647276,0.302,0.1,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","DNAJA1","disease_vs_control",0.0272069058684181,-3.16132380322647,0.036,0.2,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","FAR1","disease_vs_control",0.0272475299444549,-1.47495098993477,0.194,0.6,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","TMEM69","disease_vs_control",0.0272775462246562,-2.56872613374907,0.004,0.1,1,"Seurat_LR_cell_level_exploratory"
