"celltype","gene","contrast","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","method"
"Vascular Smooth Muscle","RP11-323I15.5","disease_vs_control",1.66790750985036e-87,-4.56916319155559,0.059,0.627,3.83501973739893e-83,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","SYTL3","disease_vs_control",2.92592314448215e-86,-4.87775255144847,0.031,0.621,6.72757508610782e-82,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","LRRC3B","disease_vs_control",4.70079856631469e-78,-7.99781848656211,0.003,0.399,1.08085461435274e-73,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","CYP1B1-AS1","disease_vs_control",9.57805285628087e-65,-5.13212497198674,0.026,0.464,2.20228169324466e-60,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","SH3BP5","disease_vs_control",3.4735539929345e-52,-4.53351047859807,0.031,0.386,7.98674269595429e-48,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","PDLIM3","disease_vs_control",4.33139408698382e-49,-2.06798424224351,0.354,0.712,9.9591744242019e-45,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","BACE2","disease_vs_control",3.25099564340444e-45,-2.22899386475488,0.246,0.673,7.47501428287983e-41,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","CH507-528H12.1","disease_vs_control",4.32813977340818e-43,-2.67824858492714,0.179,0.621,9.95169178099744e-39,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","CH507-513H4.1","disease_vs_control",8.00919059493488e-42,-2.42192088514834,0.224,0.686,1.84155319349338e-37,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","ERRFI1","disease_vs_control",8.61572269886968e-41,-2.91737564923319,0.119,0.464,1.98101312015111e-36,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","NDRG1","disease_vs_control",2.2146968850383e-39,-3.76330359402126,0.05,0.373,5.09225254776856e-35,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","NR4A1","disease_vs_control",3.72628719330291e-38,-3.62256733161942,0.061,0.359,8.56785214356138e-34,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","BHLHE40","disease_vs_control",1.59718459615569e-36,-4.84114378878762,0.012,0.281,3.67240654194077e-32,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","UBC","disease_vs_control",4.351035993531e-36,-2.98102098185056,0.111,0.484,1.00043370599258e-31,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","DUSP1","disease_vs_control",4.83441412863741e-35,-2.696140077086,0.151,0.503,1.1115768405976e-30,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","PTPRR","disease_vs_control",3.00426847231047e-32,-5.53292436705797,0.008,0.222,6.90771449838345e-28,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","NEXN","disease_vs_control",4.78147106986223e-32,2.20269306705645,0.707,0.157,1.09940364309342e-27,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","ECE1","disease_vs_control",1.0014977437335e-30,-1.81746411326673,0.315,0.634,2.30274376216644e-26,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","PAK7","disease_vs_control",1.28050205380328e-30,-4.76058146219573,0.016,0.235,2.94425837230988e-26,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","DHRS3","disease_vs_control",2.28141185098664e-30,-2.29356187257224,0.169,0.497,5.24565026897358e-26,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","ELL2","disease_vs_control",4.24537404882173e-30,-1.82335727646767,0.318,0.601,9.7613885504558e-26,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","SLC39A14","disease_vs_control",1.22311785848341e-27,-2.54323045201541,0.124,0.405,2.81231489201091e-23,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","RP11-19N8.7","disease_vs_control",1.60170462986056e-27,-8.37681793046848,0.001,0.144,3.68279945543839e-23,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","CLSTN2","disease_vs_control",1.37583874128098e-26,-4.7493461801167,0.012,0.222,3.16346601782735e-22,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","HES1","disease_vs_control",3.96933502580728e-26,-4.23377567343838,0.016,0.222,9.12669202483868e-22,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","PLOD2","disease_vs_control",7.55734617062124e-25,-2.35667812112806,0.129,0.405,1.73766060501094e-20,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","TTF2","disease_vs_control",1.5741024569479e-24,-3.05129578296026,0.06,0.314,3.6193337792603e-20,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","LINC00486","disease_vs_control",3.57602917045085e-24,-2.90967157977523,0.072,0.327,8.22236387161764e-20,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","NMNAT2","disease_vs_control",4.77722967120894e-24,-5.18988166643913,0.009,0.183,1.09842841830107e-19,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","P4HA1","disease_vs_control",7.07841719941034e-24,-2.63066029966046,0.094,0.34,1.62754046666042e-19,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","DDAH1","disease_vs_control",1.18937246004765e-23,3.16284128643819,0.489,0.046,2.73472409738757e-19,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","C10orf10","disease_vs_control",3.24475170520303e-23,-3.64485731572041,0.027,0.222,7.46065759577332e-19,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","AC003092.1","disease_vs_control",5.58884878467153e-23,-7.80498689052496,0.001,0.124,1.28504400105952e-18,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","RCAN2","disease_vs_control",1.68662341879119e-22,1.57847540462018,0.755,0.301,3.87805322682659e-18,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","PPP1CB","disease_vs_control",2.75613899547782e-22,-1.29611660248616,0.437,0.654,6.33719039230215e-18,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","HIST1H1E","disease_vs_control",6.77563578852594e-22,-9.58576976522398,0,0.098,1.55792193685577e-17,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","TGM2","disease_vs_control",9.80492001154811e-22,-3.03277424229006,0.05,0.261,2.25444525825526e-17,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","ITGBL1","disease_vs_control",1.07396013507086e-21,1.65182885329613,0.72,0.288,2.46935653856843e-17,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","MYO5B","disease_vs_control",2.08276916540399e-21,-3.73454623484484,0.026,0.216,4.78891114201338e-17,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","ATP10A","disease_vs_control",4.5402262955554e-21,1.42939141240057,0.771,0.346,1.04393423213705e-16,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","SI","disease_vs_control",5.99896994282999e-21,-7.15289509722304,0.002,0.118,1.3793431589549e-16,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","ANKRD37","disease_vs_control",8.88064463725808e-21,-4.22246287164387,0.015,0.17,2.04192662144475e-16,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","RP11-159L20.2","disease_vs_control",1.35604919504915e-20,-6.7133506192138,0.002,0.124,3.11796391417651e-16,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","MECOM","disease_vs_control",2.60679549704823e-20,-1.73473867273921,0.225,0.51,5.99380488636299e-16,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","GADD45B","disease_vs_control",2.86369807108541e-20,-3.40369827075473,0.032,0.235,6.58450097484669e-16,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","CP","disease_vs_control",3.36000119957017e-20,-2.99889892130456,0.044,0.261,7.72565075817169e-16,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","SLC14A1","disease_vs_control",1.80318206150518e-19,4.84402054856328,0.335,0.007,4.14605651401887e-15,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","ERO1A","disease_vs_control",4.80371392473675e-19,-2.91404377926746,0.051,0.242,1.10451794271472e-14,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","FN1","disease_vs_control",1.17187220715319e-18,0.940954585848728,0.862,0.516,2.69448576590734e-14,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","PTGIS","disease_vs_control",2.03308361098583e-18,-1.35984563994043,0.385,0.601,4.67466914673972e-14,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","CNBD1","disease_vs_control",2.45503306264973e-18,-4.2114713540582,0.014,0.163,5.64485752095053e-14,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","RHOB","disease_vs_control",4.71610374760066e-18,-3.15206727864925,0.034,0.216,1.08437373468582e-13,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","SUGCT","disease_vs_control",5.76418296082919e-18,1.14252725401775,0.805,0.418,1.32535858818346e-13,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","C11orf96","disease_vs_control",6.94586213655829e-18,-3.19868611404501,0.043,0.209,1.59706208105885e-13,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","DIRC3","disease_vs_control",7.27001204752615e-18,-1.60990673611402,0.272,0.484,1.67159387008769e-13,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","ADSSL1","disease_vs_control",1.05798198659926e-17,-3.13317585365508,0.039,0.209,2.43261798178767e-13,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","HIF1A-AS2","disease_vs_control",1.30033468888093e-17,-2.38472374248723,0.077,0.255,2.98985955014393e-13,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","AC007740.1","disease_vs_control",1.31678629167632e-17,-6.6168159846179,0.001,0.092,3.02768672045136e-13,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","C8orf34","disease_vs_control",2.06108779070894e-17,1.88916005010501,0.595,0.203,4.73905915717707e-13,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","ABCC3","disease_vs_control",2.12098646411192e-17,-1.9858425527936,0.137,0.366,4.87678417693254e-13,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","SON","disease_vs_control",2.36640923379643e-17,2.15643975986258,0.532,0.15,5.44108475126814e-13,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","SCN5A","disease_vs_control",2.89924115528094e-17,-3.68966288079018,0.023,0.17,6.66622518833748e-13,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","NR1D1","disease_vs_control",3.26285752901457e-17,-4.53898896318513,0.011,0.144,7.50228831646319e-13,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","ZMIZ1","disease_vs_control",3.81652957604516e-17,-2.01338811146709,0.139,0.366,8.77534645420063e-13,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","COL3A1","disease_vs_control",3.92745348543458e-17,2.03610492209563,0.51,0.124,9.03039379905974e-13,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","SMAD7","disease_vs_control",5.59564323572828e-17,-2.05840369435223,0.104,0.32,1.286606249191e-12,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","ABCA1","disease_vs_control",6.16277981164786e-17,-2.6515024742592,0.064,0.275,1.41700796209219e-12,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","DPYSL3","disease_vs_control",6.28162830719704e-17,-1.56637358429627,0.221,0.451,1.44433479667382e-12,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","RP11-627D16.1","disease_vs_control",7.16953727053886e-17,2.06788280041389,0.5,0.111,1.648491704615e-12,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","PPP1R3C","disease_vs_control",8.18540657243622e-17,-3.28162683110977,0.026,0.183,1.88207053320026e-12,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","GRIA1","disease_vs_control",1.22727189315802e-16,1.76244913163731,0.59,0.196,2.82186626393824e-12,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","EFHD1","disease_vs_control",1.29830680425632e-16,2.75459938561126,0.412,0.046,2.98519683502656e-12,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","MSI2","disease_vs_control",2.909075991851e-16,-1.70274891839053,0.201,0.399,6.688838428063e-12,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","CALD1","disease_vs_control",5.00748550650928e-16,0.778221742349186,0.913,0.647,1.15137114251168e-11,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","PDLIM7","disease_vs_control",1.04920088825896e-15,1.49372972420736,0.564,0.157,2.41242760237382e-11,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","CYR61","disease_vs_control",1.38189451829857e-15,5.84596848819658,0.263,0.007,3.17739006592389e-11,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","XPO1","disease_vs_control",3.62156176034117e-15,-1.39017916437297,0.273,0.471,8.32705695555246e-11,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","COL4A1","disease_vs_control",6.66627154066526e-15,-1.24645466116592,0.371,0.562,1.53277581534516e-10,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","MYO1D","disease_vs_control",7.07121715975264e-15,0.790259066726636,0.879,0.582,1.62588496154192e-10,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","NNMT","disease_vs_control",8.83741926531357e-15,-1.69879596518078,0.158,0.333,2.03198781167355e-10,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","CLMP","disease_vs_control",9.09821753791401e-15,-1.76608973954913,0.173,0.386,2.09195315849257e-10,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","CTC-255N20.1","disease_vs_control",1.00903746211942e-14,-3.39033303093352,0.03,0.163,2.32007983665119e-10,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","CD180","disease_vs_control",1.03273022943972e-14,-11.7185512465588,0,0.065,2.37455661655075e-10,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","LINC01088","disease_vs_control",1.32285742800997e-14,-1.89165899004646,0.134,0.327,3.04164608422332e-10,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","RIMS2","disease_vs_control",1.95423807426308e-14,-3.82383465433549,0.015,0.137,4.49337960415311e-10,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","SHOC2","disease_vs_control",2.26526430218809e-14,-1.86042865545998,0.174,0.359,5.20852221002109e-10,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","PMEPA1","disease_vs_control",2.84326393525575e-14,-1.95472959183915,0.13,0.314,6.53751676633356e-10,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","MEDAG","disease_vs_control",4.54164198117514e-14,-3.09201966880009,0.036,0.17,1.0442597407316e-09,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","HTT","disease_vs_control",4.66056049295233e-14,-1.48830601608163,0.242,0.438,1.07160267414453e-09,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","ALCAM","disease_vs_control",5.30534839704678e-14,1.39066435009562,0.625,0.248,1.21985875693297e-09,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","SNHG25","disease_vs_control",6.39499477910025e-14,-3.54332665809352,0.017,0.144,1.47040114955852e-09,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","RPPH1","disease_vs_control",6.66855638461382e-14,-7.26559623071564,0.001,0.072,1.53330116951426e-09,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","ETS2","disease_vs_control",6.77208285608015e-14,-2.36072859372567,0.074,0.248,1.55710501109851e-09,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","IQCA1-AS1","disease_vs_control",6.78473044829567e-14,-7.81613911340352,0.001,0.072,1.56001307197662e-09,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","RP11-978I15.10","disease_vs_control",8.0809246622028e-14,-5.63622117645732,0.003,0.085,1.85804700758029e-09,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","ADM","disease_vs_control",9.59314153463879e-14,-8.21728826834689,0.001,0.065,2.2057510330595e-09,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","GPRC5A","disease_vs_control",1.00212242070412e-13,-3.22694894949301,0.023,0.15,2.30418008192498e-09,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","SPARCL1","disease_vs_control",1.01800555193332e-13,1.57011699169018,0.601,0.242,2.34070016556028e-09,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","C1S","disease_vs_control",1.43789386411002e-13,-1.95449834145809,0.102,0.294,3.30614936174818e-09,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","PARD3","disease_vs_control",1.54594813048967e-13,-1.03620066665863,0.451,0.582,3.55459853643489e-09,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","HIP1","disease_vs_control",1.67284771991138e-13,1.0857913584193,0.77,0.438,3.84637876239223e-09,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","MBNL1","disease_vs_control",1.76149680262938e-13,0.731925660421863,0.882,0.582,4.05020959828573e-09,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","PKD2","disease_vs_control",1.88172887750857e-13,1.51049583711093,0.64,0.281,4.32665920805545e-09,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","THBS2","disease_vs_control",1.9907712844969e-13,-1.35304093394136,0.329,0.503,4.57738041444373e-09,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","PRNP","disease_vs_control",2.48478530131897e-13,-4.19505378854155,0.01,0.118,5.7132668433227e-09,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","PRSS23","disease_vs_control",2.91747353734648e-13,3.2366324002951,0.32,0.039,6.70814690442077e-09,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","RAB1A","disease_vs_control",3.85887246208044e-13,-1.43286560474649,0.303,0.464,8.87270545206155e-09,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","CLASP2","disease_vs_control",4.17205954219144e-13,1.38879591004011,0.648,0.275,9.59281650536078e-09,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","COL8A1","disease_vs_control",4.87734381238974e-13,1.0172829927535,0.773,0.412,1.12144766278277e-08,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","WSB1","disease_vs_control",5.42072783621004e-13,1.05402790435538,0.751,0.392,1.24638795137978e-08,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","RNF24","disease_vs_control",7.33233181725947e-13,-1.22694030897613,0.291,0.438,1.68592305474247e-08,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","PLCG2","disease_vs_control",8.01628712097083e-13,-2.49171415453497,0.051,0.222,1.84318489772482e-08,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","SHC4","disease_vs_control",9.2319454423578e-13,2.77964897784538,0.331,0.052,2.12270121556133e-08,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","FOXP2","disease_vs_control",1.56256389189218e-12,-1.62617200580968,0.158,0.327,3.5928031566277e-08,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","PFKP","disease_vs_control",1.78681767206227e-12,-1.99258779543077,0.076,0.229,4.10842987337277e-08,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","GALNT15","disease_vs_control",2.37624964632805e-12,-2.40066991416279,0.059,0.203,5.46371081180208e-08,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","CHSY3","disease_vs_control",2.96403310072696e-12,1.50440875914994,0.591,0.242,6.8152013085015e-08,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","GPCPD1","disease_vs_control",3.11920777656897e-12,-1.65098325882931,0.144,0.34,7.17199444066502e-08,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","SGSM1","disease_vs_control",3.73290047997212e-12,-1.60802511739929,0.166,0.34,8.58305807359991e-08,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","NPAS3","disease_vs_control",4.08948881002645e-12,-2.02526924896882,0.078,0.235,9.40296162089381e-08,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","SORBS1","disease_vs_control",4.83519180098478e-12,-0.73263931642714,0.702,0.784,1.11175565080043e-07,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","MAML1","disease_vs_control",5.14477738415417e-12,-1.8023414701437,0.144,0.314,1.18293866393857e-07,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","LIMA1","disease_vs_control",6.21876762882163e-12,1.29059658085798,0.577,0.222,1.42988124089496e-07,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","ILK","disease_vs_control",6.94568652058171e-12,2.72690446875068,0.332,0.052,1.59702170167735e-07,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","SDC4","disease_vs_control",7.07849277990971e-12,-3.67770597676029,0.013,0.111,1.62755784488464e-07,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","INSR","disease_vs_control",7.9350189033142e-12,-1.15084907364073,0.394,0.556,1.82449889643903e-07,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","COL1A2","disease_vs_control",8.7763043582467e-12,0.988404165774309,0.692,0.346,2.01793566109166e-07,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","BNC2","disease_vs_control",8.80084404355679e-12,-2.32980216888475,0.071,0.242,2.02357807093501e-07,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","RP11-85B7.4","disease_vs_control",9.69315332840796e-12,-3.73421157125214,0.017,0.118,2.22874674480084e-07,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","HILPDA","disease_vs_control",1.01939366087165e-11,-5.13826286648266,0.004,0.065,2.34389184444219e-07,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","RUSC2","disease_vs_control",1.19536730295143e-11,1.72030196540493,0.514,0.17,2.74850803967623e-07,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","TBL1X","disease_vs_control",1.24701970364042e-11,-0.919129851965243,0.456,0.608,2.86727240458042e-07,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","MTUS2","disease_vs_control",1.25212907204966e-11,-1.30107138310917,0.221,0.392,2.87902037536378e-07,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","TMEM92-AS1","disease_vs_control",1.32317879833379e-11,-3.02569634182783,0.03,0.15,3.04238501100889e-07,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","LOX","disease_vs_control",1.6155460801202e-11,-4.28358584144616,0.006,0.098,3.71462510202039e-07,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","LINC01471","disease_vs_control",2.17854798688551e-11,-4.18128822253338,0.01,0.098,5.00913538624586e-07,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","RP11-437B10.1","disease_vs_control",2.24467074646188e-11,-1.50968169017904,0.187,0.333,5.16117144733981e-07,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","RASAL2","disease_vs_control",2.81093293828087e-11,1.17331478405885,0.629,0.268,6.46317810498921e-07,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","FBLIM1","disease_vs_control",2.83880445586919e-11,0.915069005772245,0.721,0.379,6.52726308538003e-07,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","FUS","disease_vs_control",2.9079118394166e-11,1.87920980991499,0.417,0.105,6.68616169237059e-07,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","RP11-574H6.1","disease_vs_control",3.20307351890352e-11,-9.01019246371386,0,0.052,7.36482694201486e-07,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","PALLD","disease_vs_control",4.29035229970594e-11,1.37915240516063,0.616,0.255,9.86480704271387e-07,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","RP11-89M20.2","disease_vs_control",4.61829983582309e-11,-7.7332153482644,0.001,0.052,1.0618856812508e-06,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","SULF1","disease_vs_control",5.06736248863998e-11,1.05463676076433,0.697,0.386,1.16513865701299e-06,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","RERGL","disease_vs_control",5.0913639965419e-11,-3.83669614817428,0.015,0.105,1.17065732372488e-06,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","JAK2","disease_vs_control",6.93643130683844e-11,1.31354995315679,0.596,0.248,1.59489365038136e-06,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","PER3","disease_vs_control",7.01631887367917e-11,2.267227143779,0.352,0.072,1.61326219862505e-06,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","GNGT1","disease_vs_control",7.09539103351408e-11,-5.10077671669002,0.005,0.072,1.63144326033589e-06,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","HK2","disease_vs_control",8.27579569986574e-11,-3.68018066195329,0.011,0.111,1.90285370527013e-06,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","UBAP1","disease_vs_control",8.51700337896457e-11,-1.61411985189932,0.146,0.294,1.95831458692532e-06,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","RP4-594L9.2","disease_vs_control",8.825854268913e-11,-5.45443232649148,0.003,0.072,2.02932867205117e-06,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","ZNF395","disease_vs_control",8.9531698582534e-11,-3.09470627783912,0.019,0.118,2.0586023455082e-06,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","AC074011.2","disease_vs_control",9.08827479061718e-11,-3.2982337763782,0.018,0.105,2.08966702260661e-06,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","NEAT1","disease_vs_control",9.28299592580623e-11,-0.553787793388431,0.912,0.928,2.13443925322063e-06,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","PTPRT","disease_vs_control",1.06620358499947e-10,-3.10650165245164,0.024,0.144,2.45152190298928e-06,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","BMPR1B","disease_vs_control",1.17964148430503e-10,-1.77370792571136,0.103,0.248,2.71234966486255e-06,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","GNG11","disease_vs_control",1.37726831988771e-10,-5.1398851034832,0.004,0.072,3.16675304791781e-06,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","NFIC","disease_vs_control",1.87636719706496e-10,-1.22400992208089,0.332,0.471,4.31433109621147e-06,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","ARHGAP18","disease_vs_control",1.90228501098625e-10,2.41769062546635,0.308,0.052,4.37392392576069e-06,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","NFIL3","disease_vs_control",1.981191198375e-10,-4.0069926427702,0.008,0.072,4.55535292242363e-06,"Seurat_LR_cell_level_exploratory"
